data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5,dezena_6,dezena_7,dezena_8,dezena_9,dezena_10,dezena_11,dezena_12,dezena_13,dezena_14,dezena_15
2022-02-19,2453,4,5,7,8,10,12,13,16,17,19,21,22,23,24,25
2022-02-21,2454,1,2,4,6,8,9,10,12,15,16,20,21,23,24,25
2022-02-22,2455,1,2,3,8,10,11,12,13,14,16,19,22,23,24,25
2022-02-23,2456,4,5,6,8,9,10,12,13,14,17,18,19,21,24,25
2022-02-24,2457,1,3,5,8,10,11,14,15,16,18,20,22,23,24,25
2022-02-25,2458,1,2,3,4,6,8,10,11,12,16,18,21,22,24,25
2022-02-26,2459,1,3,5,6,11,12,14,15,17,18,19,20,21,23,25
2022-03-02,2460,1,2,3,4,5,6,9,11,12,14,15,18,19,23,25
2022-03-03,2461,1,2,5,7,10,13,14,15,17,18,19,20,21,22,24
2022-03-04,2462,3,4,5,9,10,11,12,14,15,16,17,18,20,22,25
2022-03-05,2463,5,7,9,10,11,12,13,14,15,17,18,20,21,23,25
2022-03-07,2464,1,5,6,7,9,11,13,16,17,20,21,22,23,24,25
2022-03-08,2465,2,5,6,7,8,10,11,13,14,15,17,18,19,21,25
2022-03-09,2466,1,2,5,7,8,9,12,13,14,17,19,20,21,24,25
2022-03-10,2467,5,6,8,10,11,12,14,15,16,18,20,21,22,23,25
2022-03-11,2468,3,4,7,8,9,12,13,17,18,19,20,21,22,23,24
2022-03-12,2469,1,2,4,5,6,7,11,13,17,18,19,20,21,24,25
2022-03-14,2470,1,3,4,5,6,9,10,11,12,13,21,22,23,24,25
2022-03-15,2471,2,3,4,5,8,9,14,17,18,19,20,21,23,24,25
2022-03-16,2472,2,3,4,9,10,12,13,15,16,17,21,22,23,24,25
2022-03-17,2473,1,4,6,7,8,9,10,14,16,18,19,20,21,23,25
2022-03-18,2474,1,2,5,6,8,9,11,14,15,17,19,20,23,24,25
2022-03-19,2475,1,3,4,5,6,7,11,13,15,16,18,19,22,24,25
2022-03-21,2476,1,6,9,10,11,12,13,15,16,17,18,21,22,23,24
2022-03-22,2477,1,2,3,5,7,8,9,10,13,14,15,18,19,20,24
2022-03-23,2478,1,5,7,8,10,11,12,14,15,16,21,22,23,24,25
2022-03-24,2479,2,3,4,5,7,11,12,14,17,19,20,21,23,24,25
2022-03-25,2480,1,2,5,6,7,9,10,12,13,14,15,16,17,21,24
2022-03-26,2481,2,3,5,6,7,9,10,13,14,15,17,18,20,21,25
2022-03-28,2482,3,5,6,7,9,11,12,13,14,16,17,20,21,24,25
2022-03-29,2483,2,3,6,7,8,10,13,14,15,16,19,20,22,23,25
2022-03-30,2484,4,5,6,8,10,11,12,14,15,17,19,21,22,23,25
2022-03-31,2485,1,2,3,8,10,12,14,15,17,18,20,21,23,24,25
2022-04-01,2486,1,2,4,5,8,9,10,11,12,18,19,20,23,24,25
2022-04-02,2487,1,2,6,8,10,11,12,13,14,16,18,20,22,23,24
2022-04-04,2488,1,2,4,5,6,7,9,11,12,13,16,20,21,22,24
2022-04-05,2489,1,4,5,7,8,10,11,13,14,16,18,21,22,23,24
2022-04-06,2490,1,3,4,5,6,10,12,13,14,15,16,19,20,24,25
2022-04-07,2491,1,2,3,4,5,6,9,11,14,17,18,19,21,22,24
2022-04-08,2492,4,7,8,9,10,11,12,13,14,15,17,20,22,23,24
2022-04-09,2493,2,3,6,7,9,10,11,12,14,15,16,18,20,21,25
2022-04-11,2494,1,2,4,5,6,8,9,10,12,13,16,18,23,24,25
2022-04-12,2495,3,5,9,10,12,13,14,15,16,17,18,19,21,24,25
2022-04-13,2496,2,3,4,8,9,10,11,13,17,18,20,22,23,24,25
2022-04-14,2497,2,6,7,8,9,11,12,14,15,18,19,20,22,23,25
2022-04-16,2498,1,2,5,6,7,8,9,11,12,17,18,19,20,22,25
2022-04-18,2499,2,3,4,5,7,8,11,12,14,16,17,19,20,22,23
2022-04-19,2500,3,4,5,6,9,11,12,13,14,15,17,18,19,21,25
2022-04-20,2501,1,2,3,4,5,6,7,8,9,11,19,20,22,23,25
2022-04-22,2502,2,3,4,5,9,11,12,13,15,18,20,21,23,24,25
2022-04-23,2503,1,2,3,4,6,7,9,10,11,12,13,18,19,20,22
2022-04-25,2504,3,5,7,8,12,13,14,15,16,17,20,21,22,23,24
2022-04-26,2505,1,2,3,4,6,8,9,10,17,18,19,21,23,24,25
2022-04-27,2506,3,4,5,8,9,10,11,14,15,16,18,19,20,22,25
2022-04-28,2507,3,4,5,7,8,9,10,11,13,14,15,16,19,20,25
2022-04-29,2508,1,2,5,6,7,10,11,12,14,15,17,18,19,20,21
2022-04-30,2509,2,3,4,5,9,10,11,12,13,14,19,21,22,23,25
2022-05-02,2510,1,2,5,7,11,13,14,16,17,19,20,22,23,24,25
2022-05-03,2511,1,3,4,5,6,8,9,11,15,16,18,21,23,24,25
2022-05-04,2512,1,2,3,7,9,10,12,14,15,16,18,19,20,21,23
2022-05-05,2513,2,3,4,6,7,9,11,12,16,17,19,20,21,23,24
2022-05-06,2514,2,3,5,6,7,8,9,12,14,15,16,18,19,21,24
2022-05-07,2515,4,5,7,8,9,11,12,14,15,16,19,21,22,24,25
2022-05-09,2516,1,2,3,5,7,8,10,11,14,15,16,17,21,22,24
2022-05-10,2517,1,2,3,5,6,9,10,12,14,15,16,20,21,23,24
2022-05-11,2518,1,2,4,5,6,8,11,13,14,15,20,22,23,24,25
2022-05-12,2519,2,3,4,5,8,10,11,12,13,14,18,19,22,24,25
2022-05-13,2520,1,2,4,5,6,7,8,10,14,15,16,18,23,24,25
2022-05-14,2521,2,3,4,6,7,8,13,14,16,17,18,21,22,24,25
2022-05-16,2522,1,2,3,5,9,10,12,13,15,16,18,19,21,22,25
2022-05-17,2523,1,4,5,6,7,10,11,12,14,15,17,18,20,23,24
2022-05-18,2524,1,2,3,5,6,7,12,14,15,16,19,20,23,24,25
2022-05-19,2525,4,6,10,11,12,13,16,17,18,19,20,21,23,24,25
2022-05-20,2526,1,2,6,8,11,12,13,14,16,17,19,20,22,23,24
2022-05-21,2527,1,2,5,6,9,11,12,13,14,17,18,19,20,21,23
2022-05-23,2528,2,3,5,7,8,9,10,11,12,13,15,20,22,23,24
2022-05-24,2529,3,5,6,8,9,11,12,13,14,16,18,21,22,24,25
2022-05-25,2530,1,2,4,6,7,8,9,11,13,15,21,22,23,24,25
2022-05-26,2531,1,2,3,4,5,7,8,11,12,16,17,18,20,21,25
2022-05-27,2532,1,2,3,4,6,9,10,12,13,14,16,17,18,22,25
2022-05-28,2533,4,7,8,10,11,12,15,16,17,18,19,22,23,24,25
2022-05-30,2534,7,8,10,11,12,14,15,16,17,18,20,21,22,23,25
2022-05-31,2535,5,6,7,8,11,12,13,14,15,16,18,20,22,24,25
2022-06-01,2536,1,2,4,6,9,12,13,15,16,17,18,19,21,23,25
2022-06-02,2537,2,4,5,6,7,9,10,12,14,16,18,19,22,23,24
2022-06-03,2538,1,2,4,5,6,8,9,13,14,16,17,21,22,24,25
2022-06-04,2539,1,3,4,5,6,9,10,13,16,17,18,20,23,24,25
2022-06-06,2540,1,3,5,6,7,8,11,12,14,18,20,21,22,23,24
2022-06-07,2541,2,4,7,8,11,12,13,14,16,17,18,19,20,22,25
2022-06-08,2542,3,5,8,10,12,13,15,16,18,19,20,21,22,24,25
2022-06-09,2543,3,5,6,7,8,9,11,12,14,17,18,19,20,24,25
2022-06-10,2544,3,5,6,7,8,10,11,12,13,15,18,20,21,23,24
2022-06-11,2545,1,2,3,5,7,9,10,13,14,15,16,19,20,21,24
2022-06-13,2546,2,4,5,7,8,9,10,11,14,17,20,21,22,24,25
2022-06-14,2547,1,2,5,9,10,12,15,16,18,19,21,22,23,24,25
2022-06-15,2548,1,2,3,4,5,8,9,11,13,15,16,18,19,23,25
2022-06-17,2549,1,2,4,5,6,7,9,11,16,17,19,21,22,24,25
