data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5
2019-03-27,4935,10,23,45,63,78
2019-03-28,4936,2,13,58,64,66
2019-03-29,4937,33,35,36,60,67
2019-03-30,4938,12,42,49,73,76
2019-04-01,4939,5,12,18,44,69
2019-04-02,4940,1,8,17,70,72
2019-04-03,4941,16,34,58,61,74
2019-04-04,4942,30,32,34,43,49
2019-04-05,4943,5,10,33,49,62
2019-04-06,4944,3,29,45,61,76
2019-04-08,4945,5,8,31,39,76
2019-04-09,4946,37,49,52,53,74
2019-04-10,4947,10,37,48,49,54
2019-04-11,4948,10,16,65,76,78
2019-04-12,4949,14,62,68,70,80
2019-04-13,4950,2,6,26,37,68
2019-04-15,4951,8,33,56,65,74
2019-04-16,4952,7,11,31,46,50
2019-04-17,4953,14,15,23,60,71
2019-04-18,4954,23,24,73,74,75
2019-04-20,4955,6,13,36,39,52
2019-04-22,4956,9,28,36,50,74
2019-04-23,4957,8,14,30,62,75
2019-04-24,4958,30,42,65,74,76
2019-04-25,4959,1,13,36,41,71
2019-04-26,4960,18,23,56,62,68
2019-04-27,4961,2,5,11,55,73
2019-04-29,4962,13,39,53,72,73
2019-04-30,4963,2,9,36,41,70
2019-05-02,4964,13,46,50,61,72
2019-05-03,4965,12,14,34,44,56
2019-05-04,4966,20,27,49,61,79
2019-05-06,4967,13,20,27,39,77
2019-05-07,4968,27,38,53,72,76
2019-05-08,4969,20,23,24,41,48
2019-05-09,4970,31,42,48,60,75
2019-05-10,4971,28,30,70,72,73
2019-05-11,4972,4,7,13,29,40
2019-05-13,4973,17,46,48,55,79
2019-05-14,4974,4,13,28,30,50
2019-05-15,4975,48,73,76,77,80
2019-05-16,4976,17,19,30,38,75
2019-05-17,4977,2,4,31,43,66
2019-05-18,4978,4,7,32,33,40
2019-05-20,4979,15,40,61,68,78
2019-05-21,4980,2,9,34,35,50
2019-05-22,4981,12,35,47,57,61
2019-05-23,4982,2,21,31,60,70
2019-05-24,4983,4,25,45,49,66
2019-05-25,4984,8,13,29,61,76
2019-05-27,4985,10,22,25,45,51
2019-05-28,4986,6,30,32,65,71
2019-05-29,4987,2,34,37,39,75
2019-05-30,4988,18,32,56,58,64
2019-05-31,4989,24,52,54,67,69
2019-06-01,4990,17,24,27,63,71
2019-06-03,4991,25,50,60,61,63
2019-06-04,4992,27,28,41,64,71
2019-06-05,4993,3,26,52,63,75
2019-06-06,4994,3,36,44,57,73
2019-06-07,4995,6,32,43,49,67
2019-06-08,4996,3,35,52,54,75
2019-06-10,4997,10,30,43,57,75
2019-06-11,4998,10,12,21,29,40
2019-06-12,4999,39,46,55,66,70
2019-06-13,5000,9,12,35,36,59
2019-06-14,5001,12,32,45,64,80
2019-06-24,5002,17,27,53,78,79
2019-06-25,5003,24,50,65,72,79
2019-06-26,5004,32,45,66,73,75
2019-06-27,5005,29,33,64,68,74
2019-06-28,5006,13,19,28,34,54
2019-06-29,5007,15,19,21,43,44
2019-07-01,5008,10,11,18,37,50
2019-07-02,5009,13,14,24,29,46
2019-07-03,5010,17,20,45,48,62
2019-07-04,5011,8,14,26,45,61
2019-07-05,5012,11,56,61,69,78
2019-07-06,5013,7,13,34,68,78
2019-07-08,5014,13,38,51,62,76
2019-07-09,5015,26,43,52,60,76
2019-07-10,5016,17,27,33,50,77
2019-07-11,5017,11,18,28,30,69
2019-07-12,5018,11,12,17,30,66
2019-07-13,5019,32,41,45,53,66
2019-07-15,5020,7,33,44,57,65
2019-07-16,5021,3,4,23,34,78
2019-07-17,5022,6,10,26,39,65
2019-07-18,5023,5,37,49,52,67
2019-07-19,5024,4,38,48,56,68
2019-07-20,5025,6,19,46,59,61
2019-07-22,5026,33,43,69,71,73
2019-07-23,5027,17,21,31,61,79
2019-07-24,5028,9,67,68,71,72
2019-07-25,5029,5,16,53,55,74
2019-07-26,5030,5,18,28,70,75
2019-07-27,5031,33,35,50,54,73
2019-07-29,5032,3,12,22,29,31
2019-07-30,5033,11,16,64,75,77
2019-07-31,5034,12,18,26,48,56
2019-08-01,5035,23,34,50,53,78
2019-08-02,5036,2,21,41,55,80
2019-08-03,5037,4,18,40,49,78
2019-08-05,5038,1,4,33,34,70
2019-08-06,5039,13,16,28,40,56
2019-08-07,5040,20,29,50,51,72
2019-08-08,5041,2,17,25,41,68
2019-08-09,5042,39,56,66,70,75
2019-08-10,5043,17,29,33,44,70
2019-08-12,5044,35,51,64,66,72
2019-08-13,5045,2,9,12,13,58
2019-08-14,5046,2,16,21,46,60
2019-08-15,5047,9,23,62,64,74
2019-08-16,5048,19,31,38,57,74
2019-08-17,5049,23,48,53,56,77
2019-08-19,5050,6,16,36,45,63
2019-08-20,5051,19,24,34,54,77
2019-08-21,5052,2,4,36,42,56
2019-08-22,5053,18,19,28,54,73
2019-08-23,5054,5,29,44,74,77
2019-08-24,5055,4,40,41,60,63
2019-08-26,5056,15,46,53,61,72
2019-08-27,5057,31,33,58,59,68
2019-08-28,5058,16,30,54,61,67
2019-08-29,5059,16,27,42,53,66
2019-08-30,5060,3,23,29,46,57
2019-08-31,5061,9,39,63,69,75
2019-09-02,5062,7,9,20,33,61
2019-09-03,5063,7,40,62,64,72
2019-09-04,5064,6,35,58,63,73
2019-09-05,5065,15,20,66,69,76
2019-09-06,5066,15,29,36,59,75
2019-09-09,5067,9,12,16,23,48
2019-09-10,5068,5,27,37,39,75
2019-09-11,5069,12,19,25,54,61
2019-09-12,5070,30,54,55,64,78
2019-09-13,5071,1,50,53,70,72
2019-09-14,5072,6,15,50,51,68
2019-09-16,5073,10,14,60,77,78
2019-09-17,5074,9,20,31,36,69
2019-09-18,5075,15,23,47,70,75
2019-09-19,5076,2,16,33,38,56
2019-09-20,5077,5,18,38,41,44
2019-09-21,5078,5,40,47,67,78
2019-09-23,5079,15,24,32,33,47
2019-09-24,5080,40,44,58,60,77
2019-09-25,5081,11,21,22,69,74
2019-09-26,5082,11,38,65,69,70
2019-09-27,5083,37,38,49,53,72
2019-09-28,5084,8,26,30,33,65
2019-09-30,5085,10,36,60,73,80
2019-10-01,5086,4,12,20,45,62
2019-10-02,5087,2,11,24,39,73
2019-10-03,5088,7,22,56,62,66
2019-10-04,5089,8,21,31,58,69
2019-10-05,5090,14,19,22,51,65
2019-10-07,5091,8,25,59,60,78
2019-10-08,5092,15,24,49,65,66
2019-10-09,5093,25,34,54,65,66
2019-10-10,5094,6,10,21,28,77
2019-10-11,5095,20,24,31,39,49
2019-10-14,5096,32,46,51,58,70
2019-10-15,5097,9,21,22,37,52
2019-10-16,5098,32,55,70,73,77
2019-10-17,5099,6,7,52,56,57
2019-10-18,5100,22,27,33,38,65
2019-10-19,5101,2,14,27,46,55
2019-10-21,5102,8,24,56,61,62
2019-10-22,5103,1,9,14,20,78
2019-10-23,5104,17,18,41,61,73
2019-10-24,5105,5,13,46,69,73
2019-10-25,5106,42,64,65,66,72
2019-10-26,5107,4,17,31,58,60
2019-10-28,5108,9,45,50,52,58
2019-10-29,5109,14,34,40,42,62
2019-10-30,5110,1,42,57,59,74
2019-10-31,5111,2,21,22,52,74
2019-11-01,5112,5,32,42,49,62
2019-11-04,5113,9,14,28,45,69
2019-11-05,5114,5,11,46,48,71
2019-11-06,5115,22,34,49,54,80
2019-11-07,5116,7,15,16,49,79
2019-11-08,5117,37,45,48,74,75
2019-11-09,5118,44,45,54,66,74
2019-11-11,5119,18,29,33,36,39
2019-11-12,5120,38,51,53,60,62
2019-11-13,5121,1,42,45,49,75
2019-11-14,5122,5,11,34,42,77
2019-11-16,5123,11,31,41,45,61
2019-11-18,5124,3,38,49,50,68
2019-11-19,5125,25,47,62,66,75
2019-11-20,5126,16,23,42,47,75
2019-11-21,5127,19,31,50,59,62
2019-11-22,5128,2,25,32,41,71
2019-11-23,5129,36,50,55,69,74
2019-11-25,5130,5,12,19,38,42
2019-11-26,5131,26,45,46,73,80
2019-11-27,5132,7,12,33,44,63
2019-11-28,5133,17,35,52,54,62
2019-11-29,5134,6,15,18,27,80
2019-11-30,5135,1,9,14,48,56
2019-12-02,5136,41,43,51,60,61
2019-12-03,5137,9,13,15,20,53
2019-12-04,5138,15,25,36,39,66
2019-12-05,5139,1,5,34,48,69
2019-12-06,5140,2,3,6,43,73
2019-12-07,5141,14,19,31,66,71
2019-12-09,5142,13,29,39,50,57
2019-12-10,5143,11,24,34,56,75
2019-12-11,5144,1,7,17,36,46
2019-12-12,5145,8,27,29,56,80
2019-12-13,5146,4,37,47,52,79
2019-12-14,5147,9,19,42,61,73
2019-12-16,5148,6,11,32,64,75
2019-12-17,5149,7,14,43,64,76
2019-12-18,5150,29,43,44,56,77
2019-12-19,5151,29,33,51,59,60
2019-12-20,5152,9,37,41,71,73
2019-12-21,5153,28,33,38,42,69
2019-12-23,5154,18,32,37,42,59
2019-12-24,5155,1,21,42,53,79
2019-12-26,5156,5,6,22,57,80
2019-12-27,5157,14,21,57,58,78
2019-12-28,5158,1,4,24,40,41
2019-12-30,5159,2,5,22,66,78
2020-01-02,5160,10,29,44,56,69
2020-01-03,5161,11,14,15,47,70
2020-01-04,5162,6,11,13,33,63
2020-01-06,5163,48,56,70,71,75
2020-01-07,5164,11,62,65,74,80
2020-01-08,5165,5,7,18,25,57
2020-01-09,5166,6,27,32,41,55
2020-01-10,5167,17,18,38,54,60
2020-01-11,5168,11,26,58,61,70
2020-01-13,5169,23,32,65,72,79
2020-01-14,5170,4,13,16,45,80
2020-01-15,5171,42,47,52,61,66
2020-01-16,5172,19,33,61,69,74
2020-01-17,5173,4,27,57,74,76
2020-01-18,5174,8,55,57,68,79
2020-01-20,5175,3,18,31,35,61
2020-01-21,5176,1,19,34,46,51
2020-01-22,5177,33,37,46,74,77
2020-01-23,5178,5,6,20,21,44
2020-01-24,5179,21,29,31,35,37
2020-01-25,5180,1,11,33,62,68
2020-01-27,5181,4,12,21,44,45
2020-01-28,5182,14,21,26,44,58
2020-01-29,5183,20,27,28,55,58
2020-01-30,5184,5,43,45,53,69
2020-01-31,5185,2,39,44,49,65
2020-02-01,5186,8,31,50,69,72
2020-02-03,5187,16,25,41,43,55
2020-02-04,5188,12,23,31,35,63
2020-02-05,5189,7,9,15,18,38
2020-02-06,5190,19,24,40,60,77
2020-02-07,5191,3,20,53,57,78
2020-02-08,5192,7,18,32,53,72
2020-02-10,5193,23,26,28,51,62
2020-02-11,5194,13,17,36,54,70
2020-02-12,5195,20,22,34,43,80
2020-02-13,5196,2,15,24,30,68
2020-02-14,5197,12,18,24,54,58
2020-02-15,5198,2,38,53,58,59
2020-02-17,5199,34,41,62,74,79
2020-02-18,5200,6,14,43,55,79
2020-02-19,5201,1,27,37,48,63
2020-02-20,5202,3,21,30,46,59
2020-02-21,5203,9,18,30,48,71
2020-02-22,5204,14,22,34,49,77
2020-02-26,5205,12,25,39,46,66
2020-02-27,5206,2,3,32,49,59
2020-02-28,5207,27,33,42,62,68
2020-02-29,5208,33,44,45,77,78
2020-03-02,5209,4,36,56,71,80
2020-03-03,5210,10,32,66,70,77
2020-03-04,5211,8,26,50,70,79
2020-03-05,5212,23,26,56,66,76
2020-03-06,5213,18,20,33,36,66
2020-03-07,5214,9,24,31,56,60
2020-03-09,5215,2,42,46,73,74
2020-03-10,5216,2,31,47,55,60
2020-03-11,5217,1,10,12,55,56
2020-03-12,5218,3,43,63,75,80
2020-03-13,5219,6,8,10,53,54
2020-03-14,5220,1,12,53,61,63
2020-03-16,5221,9,39,40,52,59
2020-03-17,5222,8,10,26,43,45
2020-03-18,5223,7,16,49,61,80
2020-03-19,5224,36,37,70,72,75
2020-03-20,5225,21,24,54,65,72
2020-03-21,5226,24,36,43,51,52
2020-03-23,5227,6,8,49,64,68
2020-03-24,5228,4,7,51,63,75
2020-03-25,5229,4,6,27,57,71
2020-03-26,5230,11,15,55,57,60
2020-03-27,5231,7,14,34,49,63
2020-03-28,5232,22,26,59,61,65
2020-03-30,5233,2,23,32,38,49
2020-03-31,5234,12,16,24,39,79
2020-04-01,5235,8,18,25,73,78
2020-04-02,5236,13,38,51,62,74
2020-04-03,5237,14,30,49,75,76
2020-04-04,5238,34,37,41,67,79
2020-04-06,5239,4,29,34,46,73
2020-04-07,5240,5,8,38,41,79
2020-04-08,5241,14,28,36,52,60
2020-04-09,5242,22,31,33,59,63
2020-04-11,5243,3,15,46,52,75
2020-04-13,5244,2,46,66,69,72
2020-04-14,5245,8,12,23,65,69
2020-04-15,5246,7,50,60,63,71
2020-04-16,5247,16,21,53,60,61
2020-04-17,5248,1,39,54,55,67
2020-04-18,5249,2,10,11,50,70
2020-04-20,5250,13,21,40,50,60
2020-04-22,5251,4,18,29,44,71
2020-04-23,5252,4,21,30,49,68
2020-04-24,5253,3,7,24,65,74
2020-04-25,5254,14,26,47,58,70
2020-04-27,5255,11,15,43,51,73
2020-04-28,5256,21,25,33,57,74
2020-04-29,5257,26,38,41,77,79
2020-04-30,5258,4,11,44,57,70
2020-05-02,5259,29,49,57,70,78
2020-05-04,5260,1,7,8,23,33
2020-05-05,5261,2,20,27,30,53
2020-05-06,5262,20,34,60,66,69
2020-05-07,5263,4,12,26,79,80
2020-05-08,5264,3,10,22,38,45
2020-05-09,5265,17,23,26,34,73
2020-05-11,5266,4,10,18,58,72
2020-05-12,5267,16,39,40,59,60
2020-05-13,5268,11,15,21,33,57
2020-05-14,5269,8,27,34,46,54
2020-05-15,5270,19,31,61,62,71
2020-05-16,5271,21,22,27,34,52
2020-05-18,5272,14,65,66,68,73
2020-05-19,5273,13,16,17,26,60
2020-05-20,5274,20,22,25,43,78
2020-05-21,5275,15,16,26,38,62
2020-05-22,5276,14,29,39,54,76
2020-05-23,5277,3,21,33,48,77
2020-05-25,5278,6,24,35,48,63
2020-05-26,5279,4,9,47,53,62
2020-05-27,5280,1,48,49,52,63
2020-05-28,5281,14,24,54,68,71
2020-05-29,5282,20,35,36,71,77
2020-05-30,5283,12,38,40,53,68
2020-06-01,5284,10,12,29,65,79
2020-06-02,5285,12,25,51,60,74
2020-06-03,5286,33,36,44,71,75
2020-06-04,5287,10,14,30,44,67
2020-06-05,5288,6,24,26,29,32
2020-06-06,5289,1,9,30,38,71
2020-06-08,5290,10,56,62,70,78
2020-06-09,5291,46,47,65,67,71
2020-06-10,5292,12,28,37,39,67
2020-06-12,5293,2,18,20,23,38
2020-06-13,5294,6,25,27,49,73
2020-06-15,5295,8,44,64,66,78
2020-06-16,5296,7,39,43,52,59
2020-06-17,5297,4,43,65,75,78
2020-06-18,5298,46,47,51,60,76
2020-06-27,5299,7,17,29,55,78
2020-06-29,5300,30,40,45,75,78
2020-06-30,5301,29,68,69,75,80
2020-07-01,5302,21,24,30,52,53
2020-07-02,5303,23,31,34,72,79
2020-07-03,5304,7,8,42,46,56
2020-07-04,5305,23,30,53,58,80
2020-07-06,5306,11,14,49,68,69
2020-07-07,5307,4,5,30,43,61
2020-07-08,5308,14,16,40,60,68
2020-07-09,5309,6,12,22,54,77
2020-07-10,5310,8,43,58,64,79
2020-07-11,5311,15,23,29,31,55
2020-07-13,5312,5,10,30,35,79
2020-07-14,5313,4,37,56,66,73
2020-07-15,5314,4,7,34,45,74
2020-07-16,5315,18,19,20,26,74
2020-07-17,5316,24,30,33,72,74
2020-07-18,5317,6,21,30,66,79
2020-07-20,5318,20,25,37,46,79
2020-07-21,5319,13,23,42,65,73
2020-07-22,5320,25,29,50,71,75
2020-07-23,5321,3,6,7,28,29
2020-07-24,5322,9,42,46,47,49
2020-07-25,5323,35,50,61,62,66
2020-07-27,5324,10,13,23,25,40
2020-07-28,5325,3,41,52,59,68
2020-07-29,5326,26,35,37,50,52
2020-07-30,5327,3,10,25,43,49
2020-07-31,5328,14,42,44,51,65
2020-08-01,5329,12,31,36,52,74
2020-08-03,5330,1,4,20,25,76
2020-08-04,5331,34,49,59,70,74
2020-08-05,5332,6,24,33,64,74
2020-08-06,5333,16,40,43,63,77
2020-08-07,5334,8,13,20,31,37
2020-08-08,5335,13,15,45,54,58
2020-08-10,5336,18,35,72,77,80
2020-08-11,5337,11,23,38,51,68
2020-08-12,5338,5,29,52,67,73
2020-08-13,5339,15,26,34,41,64
2020-08-14,5340,16,43,65,66,71
2020-08-15,5341,8,21,25,34,71
2020-08-17,5342,9,17,39,55,69
2020-08-18,5343,13,33,44,54,59
2020-08-19,5344,13,39,50,64,77
2020-08-20,5345,13,16,46,54,62
2020-08-21,5346,10,23,49,63,69
2020-08-22,5347,5,28,31,58,76
2020-08-24,5348,39,53,55,58,78
2020-08-25,5349,22,29,51,58,63
2020-08-26,5350,3,6,24,39,63
2020-08-27,5351,5,10,51,70,75
2020-08-28,5352,21,39,56,65,74
2020-08-29,5353,25,27,67,73,77
2020-08-31,5354,13,19,41,43,58
2020-09-01,5355,7,43,59,61,62
2020-09-02,5356,4,13,39,54,80
2020-09-03,5357,20,37,41,51,58
2020-09-04,5358,6,11,38,49,58
2020-09-05,5359,1,28,29,59,65
2020-09-08,5360,19,37,46,61,65
2020-09-09,5361,16,31,35,72,73
2020-09-10,5362,35,41,64,69,70
2020-09-11,5363,2,3,31,50,73
2020-09-12,5364,3,38,50,69,78
2020-09-14,5365,5,14,33,52,59
2020-09-15,5366,15,17,41,58,76
2020-09-16,5367,3,4,31,34,41
2020-09-17,5368,21,45,50,56,69
2020-09-18,5369,8,41,70,72,80
2020-09-19,5370,7,10,29,41,68
2020-09-21,5371,2,22,37,59,77
2020-09-22,5372,6,33,35,40,51
2020-09-23,5373,11,45,46,54,67
2020-09-24,5374,8,12,28,31,34
2020-09-25,5375,5,14,39,47,79
2020-09-26,5376,15,17,18,74,77
2020-09-28,5377,10,41,46,54,69
2020-09-29,5378,12,19,52,64,72
2020-09-30,5379,13,43,52,64,72
2020-10-01,5380,14,31,32,35,62
2020-10-02,5381,10,20,21,33,42
2020-10-05,5382,16,30,40,44,73
2020-10-05,5383,22,35,39,53,62
2020-10-06,5384,17,19,21,61,63
2020-10-07,5385,10,45,53,59,65
2020-10-08,5386,2,5,11,16,51
2020-10-09,5387,33,35,52,65,74
2020-10-10,5388,4,13,39,48,77
2020-10-13,5389,4,6,16,22,75
2020-10-14,5390,4,25,46,53,71
2020-10-15,5391,4,20,38,64,65
2020-10-16,5392,13,14,35,55,76
2020-10-17,5393,3,12,27,61,67
2020-10-19,5394,15,22,30,48,73
2020-10-20,5395,16,28,42,66,75
2020-10-21,5396,3,11,30,54,57
2020-10-22,5397,5,32,41,51,76
2020-10-23,5398,9,14,37,54,80
2020-10-24,5399,27,32,44,46,49
2020-10-26,5400,32,56,65,74,80
2020-10-27,5401,7,18,32,52,71
2020-10-28,5402,9,61,63,66,67
2020-10-29,5403,5,7,33,42,64
2020-10-30,5404,20,34,66,70,75
2020-10-31,5405,18,43,46,47,79
2020-11-03,5406,41,46,54,57,65
2020-11-04,5407,4,11,16,28,45
2020-11-05,5408,39,54,64,67,71
2020-11-06,5409,16,22,27,41,75
2020-11-07,5410,1,4,21,26,46
2020-11-09,5411,18,30,31,36,60
2020-11-10,5412,6,37,38,70,71
2020-11-11,5413,1,4,6,8,56
2020-11-12,5414,11,21,37,61,70
2020-11-13,5415,4,18,24,65,73
2020-11-14,5416,6,9,10,29,38
2020-11-16,5417,1,34,47,61,80
2020-11-17,5418,22,35,44,53,66
2020-11-18,5419,8,13,62,66,67
2020-11-19,5420,7,22,51,66,78
2020-11-20,5421,3,14,38,64,65
2020-11-21,5422,9,17,63,75,77
2020-11-23,5423,2,23,28,63,64
2020-11-24,5424,11,12,35,63,80
2020-11-25,5425,15,36,44,54,65
2020-11-26,5426,6,33,36,37,78
2020-11-27,5427,10,18,23,36,78
2020-11-28,5428,2,44,45,60,67
2020-11-30,5429,1,9,54,59,76
2020-12-01,5430,3,37,64,71,75
2020-12-02,5431,14,17,50,64,72
2020-12-03,5432,40,45,53,72,75
2020-12-04,5433,19,34,56,74,76
2020-12-05,5434,8,37,39,41,66
2020-12-07,5435,27,35,56,59,73
2020-12-08,5436,35,41,60,75,77
2020-12-09,5437,9,26,55,67,74
2020-12-10,5438,15,21,61,62,65
2020-12-11,5439,8,13,18,26,29
2020-12-12,5440,27,33,45,70,76
2020-12-14,5441,6,10,55,68,71
2020-12-15,5442,18,37,41,57,76
2020-12-16,5443,5,8,10,22,54
2020-12-17,5444,12,39,57,64,80
2020-12-18,5445,48,54,67,68,73
2020-12-19,5446,9,24,63,64,72
2020-12-21,5447,33,61,70,77,79
2020-12-22,5448,2,31,55,59,76
2020-12-23,5449,18,20,43,70,76
2020-12-24,5450,3,7,30,46,76
2020-12-26,5451,18,33,36,68,71
2020-12-28,5452,12,29,34,52,76
2020-12-29,5453,2,14,20,57,79
2020-12-30,5454,12,47,64,70,71
2020-12-31,5455,7,26,59,60,66
2021-01-02,5456,5,57,58,65,80
2021-01-04,5457,1,16,24,48,64
2021-01-05,5458,5,11,44,60,80
2021-01-06,5459,22,31,37,53,71
2021-01-07,5460,21,27,37,48,61
2021-01-08,5461,26,31,53,65,72
2021-01-09,5462,36,53,54,55,68
2021-01-11,5463,10,24,28,52,79
2021-01-12,5464,8,14,49,70,72
2021-01-13,5465,26,29,47,68,80
2021-01-14,5466,1,13,15,56,61
2021-01-15,5467,22,23,25,34,56
2021-01-16,5468,15,21,38,43,59
2021-01-18,5469,10,14,29,63,72
2021-01-19,5470,5,62,66,68,75
2021-01-20,5471,7,27,35,39,49
2021-01-21,5472,4,29,35,46,47
2021-01-22,5473,13,41,44,70,71
2021-01-23,5474,20,33,41,46,67
2021-01-25,5475,23,37,42,46,79
2021-01-26,5476,10,16,45,63,75
2021-01-27,5477,6,12,13,14,76
2021-01-28,5478,28,33,35,74,79
2021-01-29,5479,28,33,41,69,74
2021-01-30,5480,13,34,55,57,59
2021-02-01,5481,42,52,62,73,74
2021-02-02,5482,25,27,40,63,70
2021-02-03,5483,1,2,54,57,79
2021-02-04,5484,13,32,39,52,59
2021-02-05,5485,12,38,49,53,77
2021-02-06,5486,4,26,29,53,57
2021-02-08,5487,25,31,51,60,71
2021-02-09,5488,23,30,57,65,66
2021-02-10,5489,5,40,59,63,79
2021-02-11,5490,3,18,27,31,43
2021-02-12,5491,4,7,19,55,69
2021-02-13,5492,14,27,36,39,47
2021-02-17,5493,48,53,60,66,77
2021-02-18,5494,3,12,29,38,52
2021-02-19,5495,7,11,23,65,70
2021-02-20,5496,4,17,54,66,80
2021-02-22,5497,46,58,69,79,80
2021-02-23,5498,25,46,47,49,66
2021-02-24,5499,6,22,33,53,67
2021-02-25,5500,3,19,34,45,79
2021-02-26,5501,16,20,25,26,58
2021-02-27,5502,29,45,50,68,72
2021-03-01,5503,19,23,60,70,80
2021-03-02,5504,45,48,71,73,75
2021-03-03,5505,2,18,39,44,55
2021-03-04,5506,23,27,54,59,60
2021-03-05,5507,11,13,24,54,71
2021-03-06,5508,20,29,42,58,71
2021-03-08,5509,11,47,58,67,73
2021-03-09,5510,8,18,32,62,80
2021-03-10,5511,12,23,24,37,63
2021-03-11,5512,11,20,22,24,34
2021-03-12,5513,2,6,9,45,64
2021-03-13,5514,9,16,46,49,70
2021-03-15,5515,28,40,45,46,54
2021-03-16,5516,2,29,63,72,77
2021-03-17,5517,17,20,21,65,77
2021-03-18,5518,9,17,26,49,50
2021-03-19,5519,7,8,12,19,59
2021-03-20,5520,21,37,42,53,61
2021-03-22,5521,13,21,31,48,77
2021-03-23,5522,26,29,61,69,74
2021-03-24,5523,12,20,52,71,72
2021-03-25,5524,9,34,42,54,64
2021-03-26,5525,29,42,53,58,80
2021-03-27,5526,12,37,50,67,75
2021-03-29,5527,11,14,22,33,80
2021-03-30,5528,2,4,22,50,61
2021-03-31,5529,19,28,41,69,78
2021-04-01,5530,4,19,20,53,69
2021-04-03,5531,4,7,13,30,41
2021-04-05,5532,12,16,19,20,68
2021-04-06,5533,45,46,51,53,73
2021-04-07,5534,17,32,41,58,69
2021-04-08,5535,4,9,63,71,78
2021-04-09,5536,1,4,7,13,78
2021-04-10,5537,9,26,28,32,41
2021-04-12,5538,33,36,37,47,69
2021-04-13,5539,7,9,34,66,78
2021-04-14,5540,13,24,30,33,43
2021-04-15,5541,15,20,28,38,54
2021-04-16,5542,9,10,15,63,69
2021-04-17,5543,12,32,68,73,75
2021-04-19,5544,39,43,44,56,70
2021-04-20,5545,28,30,37,64,76
2021-04-22,5546,42,55,56,62,80
2021-04-23,5547,4,16,20,32,61
2021-04-24,5548,35,50,66,67,77
2021-04-26,5549,6,24,53,73,76
2021-04-27,5550,23,24,26,31,44
2021-04-28,5551,7,12,21,58,74
2021-04-29,5552,1,15,33,53,70
2021-04-30,5553,5,31,63,64,78
2021-05-03,5554,9,13,66,72,74
2021-05-04,5555,12,18,67,68,71
2021-05-05,5556,25,31,34,39,65
2021-05-06,5557,10,28,39,44,62
2021-05-07,5558,11,20,22,34,44
2021-05-08,5559,2,21,34,52,72
2021-05-10,5560,32,55,56,62,63
2021-05-11,5561,25,40,61,69,78
2021-05-12,5562,11,13,31,51,69
2021-05-13,5563,21,27,42,57,71
2021-05-14,5564,37,52,59,72,79
2021-05-15,5565,5,23,38,56,75
2021-05-17,5566,37,45,58,59,72
2021-05-18,5567,10,14,27,58,60
2021-05-19,5568,10,52,54,57,63
2021-05-20,5569,11,38,54,63,67
2021-05-21,5570,5,11,17,27,53
2021-05-22,5571,29,63,69,75,78
2021-05-24,5572,12,14,35,39,56
2021-05-25,5573,14,34,38,46,59
2021-05-26,5574,3,15,21,36,68
2021-05-27,5575,17,35,41,71,76
2021-05-28,5576,9,16,37,45,77
2021-05-29,5577,25,40,45,59,76
2021-05-31,5578,2,17,34,37,68
2021-06-01,5579,8,9,57,75,78
2021-06-02,5580,1,20,51,67,78
2021-06-04,5581,10,27,40,46,74
2021-06-05,5582,4,22,32,64,74
2021-06-07,5583,17,37,38,51,56
2021-06-08,5584,7,10,35,67,78
2021-06-09,5585,14,23,44,58,63
2021-06-10,5586,25,26,30,70,75
2021-06-11,5587,3,50,52,53,74
2021-06-12,5588,8,48,50,58,60
2021-06-14,5589,10,19,28,29,73
2021-06-26,5590,25,28,36,60,61
2021-06-28,5591,26,33,68,74,79
2021-06-29,5592,12,30,47,48,74
2021-06-30,5593,10,43,46,59,70
2021-07-01,5594,44,54,56,73,80
2021-07-02,5595,28,43,61,63,67
2021-07-03,5596,3,21,42,64,73
2021-07-05,5597,20,32,38,56,65
2021-07-06,5598,12,47,60,69,77
2021-07-07,5599,14,25,49,73,77
2021-07-08,5600,18,19,38,49,74
2021-07-09,5601,1,10,20,24,46
2021-07-10,5602,3,18,31,37,65
2021-07-12,5603,28,33,44,60,61
2021-07-13,5604,16,28,36,65,74
2021-07-14,5605,5,31,33,46,55
2021-07-15,5606,2,11,32,65,77
2021-07-16,5607,10,28,29,64,68
2021-07-17,5608,6,11,15,55,79
2021-07-19,5609,5,21,31,35,60
2021-07-20,5610,39,43,61,64,75
2021-07-21,5611,14,16,42,63,68
2021-07-22,5612,3,42,68,70,75
2021-07-23,5613,51,58,64,68,74
2021-07-24,5614,6,42,73,75,80
2021-07-26,5615,14,16,23,27,62
2021-07-27,5616,13,42,49,61,77
2021-07-28,5617,1,12,20,25,47
2021-07-29,5618,13,25,27,34,41
2021-07-30,5619,25,45,54,57,70
2021-07-31,5620,41,47,50,69,80
2021-08-02,5621,15,41,49,56,61
2021-08-03,5622,3,30,56,62,74
2021-08-04,5623,12,35,56,64,69
2021-08-05,5624,18,22,36,51,53
2021-08-06,5625,5,21,45,47,77
2021-08-07,5626,3,22,37,72,76
2021-08-09,5627,17,18,24,36,51
2021-08-10,5628,25,35,52,76,80
2021-08-11,5629,10,11,42,44,64
2021-08-12,5630,7,9,20,23,76
2021-08-13,5631,22,26,32,42,45
2021-08-14,5632,4,16,32,41,69
